34.80663356,32.10267728,21.19328039,70.80000305,13.59999847,6/11/2011 5:37:01 PM +03:00
34.80684433,32.10275389,21.50191961,68.90000153,13.79999924,6/11/2011 5:37:02 PM +03:00
34.80704883,32.10282641,21.75911961,68.19999695,13.29999924,6/11/2011 5:37:03 PM +03:00
34.80747993,32.10297547,22.22208039,68.19999695,13.29999924,6/11/2011 5:37:05 PM +03:00
34.80769712,32.103053,22.42783922,67.69999695,13.09999847,6/11/2011 5:37:06 PM +03:00
34.80791415,32.10313523,22.68503922,67.30000305,12.79999924,6/11/2011 5:37:07 PM +03:00
34.80813557,32.1032165,22.8908,66.69999695,13,6/11/2011 5:37:08 PM +03:00
34.8083547,32.1032999,23.04511961,66.09999847,13.09999847,6/11/2011 5:37:09 PM +03:00
34.80857688,32.10338876,23.19943922,65.30000305,13.29999924,6/11/2011 5:37:10 PM +03:00
34.80880016,32.10348281,23.148,64.5,13.20000076,6/11/2011 5:37:11 PM +03:00
34.80901817,32.1035781,23.09656078,63.79999924,13.40000153,6/11/2011 5:37:12 PM +03:00
34.80923828,32.10367211,23.04511961,63.20000076,13.5,6/11/2011 5:37:13 PM +03:00
34.80945532,32.10376846,23.04511961,62.59999847,13.59999847,6/11/2011 5:37:14 PM +03:00
34.80967126,32.10386705,22.94223922,62.09999847,13.79999924,6/11/2011 5:37:15 PM +03:00
34.80988684,32.10396493,22.8908,61.79999924,14,6/11/2011 5:37:16 PM +03:00
34.81010198,32.10406742,23.04511961,60.90000153,13.59999847,6/11/2011 5:37:17 PM +03:00
34.81031402,32.10416584,22.8908,60.79999924,13.70000076,6/11/2011 5:37:18 PM +03:00
34.81052277,32.10427464,22.8908,59.79999924,13.29999924,6/11/2011 5:37:19 PM +03:00
34.81071994,32.10438427,22.53071961,58.79999924,13.09999847,6/11/2011 5:37:20 PM +03:00
34.81092174,32.10449281,22.47928039,57.79999924,13,6/11/2011 5:37:21 PM +03:00
34.81111362,32.10460467,22.53071961,56.5,12.79999924,6/11/2011 5:37:22 PM +03:00
34.81131192,32.10472081,22.73648039,55.5,12.89999962,6/11/2011 5:37:23 PM +03:00
34.81151117,32.10483712,22.8908,55,13.5,6/11/2011 5:37:24 PM +03:00
34.81171043,32.10495857,23.04511961,54.20000076,13.79999924,6/11/2011 5:37:25 PM +03:00
34.81190606,32.10508296,23.148,53.29999924,14,6/11/2011 5:37:26 PM +03:00
34.81209994,32.10521221,23.19943922,52.20000076,14.20000076,6/11/2011 5:37:27 PM +03:00
34.81229383,32.10534281,23.30231961,51.5,14.09999847,6/11/2011 5:37:28 PM +03:00
34.81248673,32.10546887,23.09656078,51.40000153,14.20000076,6/11/2011 5:37:29 PM +03:00
34.81264598,32.10558015,20.47311961,50.09999847,14.40000153,6/11/2011 5:37:30 PM +03:00
34.81277968,32.10567557,16.56368039,49.70000076,14.59999847,6/11/2011 5:37:31 PM +03:00
34.81288468,32.10575195,13.0657598,49.09999847,14.5,6/11/2011 5:37:32 PM +03:00
34.81296512,32.10581,10.2365598,48.79999924,14.59999847,6/11/2011 5:37:33 PM +03:00
34.81302535,32.10585352,7.664559804,48.29999924,14.59999847,6/11/2011 5:37:34 PM +03:00
34.81309533,32.10590601,3.446479902,48.59999847,15.09999847,6/11/2011 5:37:36 PM +03:00
34.8131993,32.10601041,6.892959804,47.59999847,14.59999847,6/11/2011 5:38:19 PM +03:00
34.81362492,32.10638301,14.3517598,45,11.79999924,6/11/2011 5:38:24 PM +03:00
34.8138575,32.1065905,16.04928039,44.20000076,10.79999924,6/11/2011 5:38:26 PM +03:00
34.81397255,32.10669865,16.10071961,43.40000153,10.60000038,6/11/2011 5:38:27 PM +03:00
34.81409386,32.1067993,16.04928039,44.40000153,10.5,6/11/2011 5:38:28 PM +03:00
34.81420108,32.10689539,15.432,43.79999924,10.29999924,6/11/2011 5:38:29 PM +03:00
34.81431207,32.10699536,14.81471961,43.5,9.899999619,6/11/2011 5:38:30 PM +03:00
34.81440921,32.10708667,13.9402402,43.09999847,9.799999237,6/11/2011 5:38:31 PM +03:00
34.81450323,32.10717149,13.1172,42.90000153,9.5,6/11/2011 5:38:32 PM +03:00
34.81458937,32.10725354,11.98551961,42.90000153,9.100000381,6/11/2011 5:38:33 PM +03:00
34.814668,32.10731836,10.2365598,45.70000076,9,6/11/2011 5:38:34 PM +03:00
34.81473521,32.10736209,8.076079902,52.20000076,9.299999237,6/11/2011 5:38:35 PM +03:00
34.81479146,32.10738979,6.018479902,58.5,9.200000763,6/11/2011 5:38:36 PM +03:00
34.81485118,32.10740878,5.709840196,68.80000305,9.299999237,6/11/2011 5:38:37 PM +03:00
34.81501991,32.10742743,8.4876,85.30000305,9.5,6/11/2011 5:38:39 PM +03:00
34.81511548,32.10742307,8.950559804,90.5,9.899999619,6/11/2011 5:38:40 PM +03:00
34.81523565,32.10738288,10.8538402,105.3000031,9.899999619,6/11/2011 5:38:41 PM +03:00
34.81534566,32.10733113,11.6254402,117,10,6/11/2011 5:38:42 PM +03:00
34.81545043,32.1072645,12.3970402,127.0999985,10.10000038,6/11/2011 5:38:43 PM +03:00
34.81554937,32.10718038,13.1172,133,10.20000076,6/11/2011 5:38:44 PM +03:00
34.81565537,32.10709187,13.9402402,135,10.39999962,6/11/2011 5:38:45 PM +03:00
34.81588145,32.10689463,15.4834402,136.3999939,10.39999962,6/11/2011 5:38:47 PM +03:00
34.81600271,32.1067886,16.1521598,136,10.5,6/11/2011 5:38:48 PM +03:00
34.81613193,32.10668224,16.76943922,134.3000031,11,6/11/2011 5:38:49 PM +03:00
34.81626869,32.10657791,17.28383922,131.3999939,11,6/11/2011 5:38:50 PM +03:00
34.81641569,32.10647988,17.54103922,127.8000031,11.39999962,6/11/2011 5:38:51 PM +03:00
34.81657283,32.10639267,17.69536078,123.9000015,11.5,6/11/2011 5:38:52 PM +03:00
34.81674044,32.10631425,17.84968039,119.4000015,11.5,6/11/2011 5:38:53 PM +03:00
34.81691383,32.10624614,18.004,114.5,11.60000038,6/11/2011 5:38:54 PM +03:00
34.8170951,32.10618957,18.10688039,110.9000015,12,6/11/2011 5:38:55 PM +03:00
34.81728226,32.10613711,18.31263922,108.0999985,12.10000038,6/11/2011 5:38:56 PM +03:00
34.81747358,32.10609289,18.56983922,105.3000031,12.29999924,6/11/2011 5:38:57 PM +03:00
34.8176613,32.10605187,18.56983922,104.4000015,12.20000076,6/11/2011 5:38:58 PM +03:00
34.81786108,32.1060214,19.0328,101.6999969,12.10000038,6/11/2011 5:38:59 PM +03:00
34.8180611,32.10599196,19.34143922,100.3000031,12.20000076,6/11/2011 5:39:00 PM +03:00
34.81826734,32.10596595,19.65008039,99,12,6/11/2011 5:39:01 PM +03:00
34.81847788,32.10594239,19.90728039,97.59999847,11.60000038,6/11/2011 5:39:02 PM +03:00
